Not permitted to access orders outside your assigned room,Доступ к заказам вне вашего зала запрещён,
Not permitted to access this Customer,Доступ к этому клиенту запрещён,
Not permitted to access this order,Доступ к этому заказу запрещён,
Not permitted to apply discounts,Применение скидок запрещено,
Not permitted to create POS Opening Entry,Создание открытия POS-смены запрещено,
Not permitted to execute KOT for this invoice,Выполнение KOT для этого счёта запрещено,
Not permitted to modify this order,Изменение этого заказа запрещено,
Not permitted to print this document,Печать этого документа запрещена,
Not permitted to print this invoice,Печать этого счёта запрещена,
Not permitted to release tables for this invoice,Освобождение столов для этого счёта запрещено,
Not permitted to reprint KOT for another Captain's order.,Повторная печать KOT для заказа другого официанта запрещена.,
Not permitted to reprint KOT for orders outside your active branch,Повторная печать KOT для заказов вне вашего филиала запрещена,
Not permitted to send notifications for this KOT,Отправка уведомлений для этого KOT запрещена,
Not permitted to serve this KOT,Подача этого KOT запрещена,
Not permitted to split invoices from another branch.,Разделение счетов из другого филиала запрещено.,
Not permitted to split this invoice.,Разделение этого счёта запрещено.,
Not permitted to submit POS Opening Entry,Подтверждение открытия POS-смены запрещено,
Not permitted to take orders for a table outside your active branch.,Приём заказов для стола вне вашего филиала запрещён.,
Not permitted to take orders for a table outside your assigned room.,Приём заказов для стола вне вашего зала запрещён.,
Not permitted to transfer this order,Перенос этого заказа запрещён,
Not permitted to use this POS Profile.,Использование этого POS-профиля запрещено.,
Not permitted to view POS Opening Entries.,Просмотр открытий POS-смен запрещён.,
Not permitted to view orders outside your active branch,Просмотр заказов вне вашего филиала запрещён,
Not permitted to view this order,Просмотр этого заказа запрещён,
Not permitted to view this table,Просмотр этого стола запрещён,
Notify KOT Delay,Уведомлять о задержке KOT,
Occupied tables cannot be merged.,Занятые столы нельзя объединять.,
Online payment is not enabled,Онлайн-оплата не включена,
Online payment isn't set up for this restaurant yet. Please pay at the counter.,Онлайн-оплата для этого ресторана ещё не настроена. Оплатите на кассе.,
Only draft invoices can be split.,Разделять можно только черновые счета.,
Opened At,Открыто в,
Opening amount cannot be negative.,Начальная сумма не может быть отрицательной.,
Order Completed,Заказ завершён,
Order Info,Информация о заказе,
Order Modified,Заказ изменён,
Order No,№ заказа,
Order Status,Статус заказа,
Order Type Menu,Меню по типу заказа,
Order Type Wise Menu,Меню по типу заказа,
Order Updated,Заказ обновлён,
Ordering Modes,Режимы заказа,
Ordering Profile,Профиль заказа,
Ordering is currently unavailable,Заказ сейчас недоступен,
Ordering is currently unavailable for this restaurant,Заказ сейчас недоступен для этого ресторана,
Ordering session expired or invalid. Please rescan the QR code.,Сессия заказа истекла или недействительна. Отсканируйте QR-код заново.,
Ordering session expired. Please rescan the QR code.,Сессия заказа истекла. Отсканируйте QR-код заново.,
Original KOT,Исходный KOT,
Other Expenses,Прочие расходы,
Other Expenses Percent,"Прочие расходы, %",
PAX,ГОСТИ,
PERCENTAGE,ПРОЦЕНТ,
POS Item Variants,Варианты позиции POS,
POS Profile ,POS-профиль ,
POS Profile Failed to Load,Не удалось загрузить POS-профиль,
POS Profile Not Found or User permission in POS Profile is not given to this user,POS-профиль не найден или у пользователя нет прав в POS-профиле,
POS Profile has no mode of payment configured,В POS-профиле не настроены способы оплаты,
POS Profile {0} not found.,POS-профиль {0} не найден.,
POST requests only,Только POST-запросы,
Parcel Order Printer,Принтер заказов на вынос,
Partially cancelled,Частично отменён,
Past Order Fetched,Прошлый заказ получен,
Pax,Гости,
Payment links are not enabled,Платёжные ссылки не включены,
Payment terminal provider must implement PaymentTerminalProvider,Провайдер платёжного терминала должен реализовывать PaymentTerminalProvider,
Per Unit,За единицу,
Percentage Expenses,Процентные расходы,
Percentage Type,Тип процента,
Period Details,Детали периода,
Phone In,По телефону,
Pickup ordering is not enabled,Заказ на самовывоз не включён,
Please set up URY Report Settings for the selected branch: <strong>{0}</strong>,Настройте отчёты URY для выбранного филиала: <strong>{0}</strong>,
Portable Tablet,Портативный планшет,
Portrait Kiosk,Киоск (портретная),
Printer Info,Информация о принтере,
Printer info,Информация о принтере,
Printers,Принтеры,
Printing Failed,Ошибка печати,
Printing Failed: Error connecting to QZ Tray,Ошибка печати: не удалось подключиться к QZ Tray,
Printing Failed: Error looking up printer,Ошибка печати: не удалось найти принтер,
Printing Failed: Error printing with QZ Tray,Ошибка печати через QZ Tray,
Printing Invoice,Печать счёта,
Processing Sales! Please Wait...,Обработка продаж! Подождите...,
Product Display,Отображение товара,
Profile Info,Информация о профиле,
Profile Name,Название профиля,
Profit / Loss,Прибыль / Убыток,
QR Pickup,QR-самовывоз,
QR Signing Secret,Секрет подписи QR,
QR Table,QR-стол,
QZ Host,Хост QZ,
QZ Print,Печать QZ,
QZ private key is not configured in site config,Приватный ключ QZ не настроен в конфигурации сайта,
REVENUE,ВЫРУЧКА,
Rectangle,Прямоугольник,
Reprint KOT Format,Формат повторной печати KOT,
Requested At,Запрошено в,
Requesting the bill is not enabled,Запрос счёта не включён,
Require Daily POS Closing,Требовать ежедневное закрытие POS,
Reset Order Number Daily,Сбрасывать номер заказа ежедневно,
Resolved At,Решено в,
Restaurant Info,Информация о ресторане,
Restaurant Prefix For Sales Invoice,Префикс ресторана для Sales Invoice,
Restaurant Room,Зал ресторана,
Role Allowed For Billing,Роль с правом выставления счёта,
Role Permitted,Разрешённая роль,
Role Permitted For Captain Transfer,Роль с правом переноса официанта,
Role Restricted For Table Order,Роль с ограничением заказа стола,
Room Wise Menu,Меню по залам,
Rooms,Залы,
Search term too long (max 100 characters),Поисковый запрос слишком длинный (макс. 100 символов),
Select Customer / No of Pax,Выберите клиента / кол-во гостей,
Select Table,Выберите стол,
Select at least one item to move.,Выберите хотя бы одну позицию для перемещения.,
Select at least one table to merge.,Выберите хотя бы один стол для объединения.,
Selectable,Выбираемый,
Selected POS Profile has no Branch.,У выбранного POS-профиля нет филиала.,
Selected POS Profile has no Restaurant.,У выбранного POS-профиля нет ресторана.,
Self Ordering Manager,Менеджер самообслуживания,
Self ordering is not configured for this restaurant,Самообслуживание не настроено для этого ресторана,
Self ordering profile has no default customer configured,В профиле самообслуживания не настроен клиент по умолчанию,
Serve Priority,Приоритет подачи,
Served Time,Время подачи,
Serving Priority,Приоритет подачи,
Session,Сессия,
Session Idle Timeout (Minutes),Таймаут простоя сессии (минуты),
Set a limit for the cashier to view a restricted number of recently paid invoices.,"Ограничивает количество недавно оплаченных счетов, которые видит кассир.",
Setting table,Установка стола,
Setting up POS demo,Настройка демо POS,
"Shared 4-6 digit PIN staff use to authorize a portable/shared tablet's table assignment (assign_device_table). One PIN per profile for this MVP, not per-staff-member.","Общий PIN из 4–6 цифр для авторизации назначения стола на портативном/общем планшете (assign_device_table). Один PIN на профиль, не на сотрудника.",
Shift Date,Дата смены,
Show Item Descriptions,Показывать описания позиций,
Show Item Image In URY Pos,Показывать изображение позиции в URY POS,
Show Item Images,Показывать изображения позиций,
Show Limited Paid Invoices,Показывать ограниченное число оплаченных счетов,
Simulated,Симулированный,
Special Dish,Фирменное блюдо,
Square,Квадрат,
Staff PIN,PIN сотрудника,
Start Time For Preparation,Время начала приготовления,
Sub POS Close Entry,Запись закрытия доп. POS,
Sub POS Closing,Закрытие доп. POS,
Sub POS Closing Failed,Закрытие доп. POS не удалось,
Sub POS Closing Payment,Оплата при закрытии доп. POS,
Sub POS Closing failed while running in a background process. You can resolve the {0} and retry the process again.,Закрытие доп. POS не удалось в фоновом процессе. Исправьте {0} и повторите.,
Sub POS Invoices,Счета доп. POS,
Table Assignment Error,Ошибка назначения стола,
Table Attention time,Время внимания к столу,
Table Info,Информация о столе,
Table List,Список столов,
Table Mode,Режим стола,
Table Order Printer,Принтер заказов стола,
Table Shape,Форма стола,
Table Tablet,Планшет стола,
Table Takeaway,Стол на вынос,
Table Transfer,Перенос стола,
Table is not merged.,Стол не объединён.,
Table not found.,Стол не найден.,
Table ordering is not enabled,Заказ за столом не включён,
Table transfer between different branches is restricted.,Перенос стола между разными филиалами запрещён.,
Table transfer is not allowed for merged tables. Unmerge first.,Перенос объединённых столов запрещён. Сначала разъедините.,
Tablet,Планшет,
Take Away,На вынос,
Take Away List,Список навынос,
Tax Percent,"Налог, %",
Terminal,Терминал,
Terminal ID,ID терминала,
The selected user is not assigned to this branch.,Выбранный пользователь не привязан к этому филиалу.,
The selected user is not permitted to take table orders.,Выбранному пользователю запрещено принимать заказы стола.,
There are no active Fiscal Years for which Demo Data can be generated.,"Нет активных фискальных годов, для которых можно сгенерировать демо-данные.",
This device is not configured for table selection,Это устройство не настроено для выбора стола,
This method is only meant for developer mode,Этот метод предназначен только для режима разработчика,
This order has already been billed and cannot be modified.,Этот заказ уже оплачен и не может быть изменён.,
This order has already been billed. Please reload the page.,Этот заказ уже оплачен. Обновите страницу.,
This order is already settled,Этот заказ уже закрыт,
"This role grants permissions for Captain Transfer with access to all tables
","Эта роль даёт право переноса официанта с доступом ко всем столам
",
This table already has an order in progress. Please ask staff for assistance.,За этим столом уже есть активный заказ. Обратитесь к персоналу.,
This table is assigned to {0}. Please contact them for assistance.,Этот стол назначен {0}. Обратитесь к ним за помощью.,
Token Hash,Хеш токена,
Too many items in a single request,Слишком много позиций в одном запросе,
Total Direct Expense,Всего прямых расходов,
Total Direct Expense Percent,"Всего прямых расходов, %",
Total Indirect Expenses,Всего косвенных расходов,
Total Indirect Expenses Percent,"Всего косвенных расходов, %",
Total Items,Всего позиций,
Total Production Time,Общее время приготовления,
Total Spend Time,Общее время обслуживания,
URY,URY,
URY Admin,URY Администратор,
URY Captain,URY Официант,
URY Cashier,URY Кассир,
URY Checklist Item,URY Пункт чек-листа,
URY Checklist Log Item,URY Пункт журнала чек-листа,
URY Cost Of Goods,URY Себестоимость,
URY Daily P and L,URY Ежедневный P&L,
URY Fixed Expenses,URY Постоянные расходы,
URY KOT,URY KOT,
URY KOT Error Log,URY Журнал ошибок KOT,
URY KOT Items,URY Позиции KOT,
URY KOT Naming Series,URY Серия нумерации KOT,
URY Last Aggregator Invoice,URY Последний счёт агрегатора,
URY Last Invoice,URY Последний счёт,
URY Manager,URY Менеджер,
URY Materials,URY Материалы,
URY Menu,URY Меню,
URY Menu Course,URY Категория меню,
URY Menu Item,URY Позиция меню,
URY Merged POS Invoice Detail,URY Деталь объединённого POS-счёта,
URY Notification Recipient,URY Получатель уведомления,
URY Order,URY Заказ,
URY Order Item,URY Позиция заказа,
URY Order Number,URY Номер заказа,
URY Ordering Device,URY Устройство заказа,
URY Ordering Session,URY Сессия заказа,
URY P and L Breakup,URY Разбивка P&L,
URY P and L Materials,URY Материалы P&L,
URY POS Checklist Log,URY Журнал чек-листа POS,
URY Payment Terminal,URY Платёжный терминал,
URY Payment Terminal Transaction,URY Транзакция платёжного терминала,
URY Printer Settings,URY Настройки принтера,
URY Production Item Groups,URY Группы товаров производства,
URY Production Unit,URY Производственный цех,
URY Report Settings,URY Настройки отчётов,
URY Restaurant,URY Ресторан,
URY Room,URY Зал,
URY Self Ordering Profile,URY Профиль самообслуживания,
URY Service Request,URY Запрос на обслуживание,
URY Table,URY Стол,
URY User,URY Пользователь,
URY Variable Expenses,URY Переменные расходы,
URY pos restrictions ,URY ограничения POS ,
Units Consumed,Потреблённые единицы,
"Users assigned this role will function as cashiers in URY POS, responsible for managing billing transactions.",Пользователи с этой ролью работают кассирами в URY POS и управляют операциями выставления счетов.,
Users with this role have restricted access to table order functions.,Пользователи с этой ролью имеют ограниченный доступ к функциям заказа стола.,
Validate that the previous day’s POS is closed before opening a new one.,"Проверять, что POS предыдущего дня закрыт, перед открытием нового.",
Verifone,Verifone,
Waiter,Официант,
Waiter Print,Печать официанта,
Waiter Print Format,Формат печати официанта,
Websocket Print,Печать по WebSocket,
Whether the branch is open after 12 AM.,Работает ли филиал после полуночи.,
You are not allowed to cancel an invoice from another branch.,Отмена счёта из другого филиала запрещена.,
You are not permitted to reduce or remove items from this order.,Уменьшать или удалять позиции из этого заказа запрещено.,
You are not permitted to take Dine In table orders.,Принимать заказы стола «в зале» запрещено.,
You are not permitted to transfer captains.,Перенос официантов запрещён.,
You are not permitted to transfer tables.,Перенос столов запрещён.,
You do not have permission to access KOT errors for POS Profile {0}.,Нет прав на доступ к ошибкам KOT для POS-профиля {0}.,
You do not have permission to access invoices for POS Profile {0}.,Нет прав на доступ к счетам POS-профиля {0}.,
You do not have permission to access the checklist for POS Profile {0}.,Нет прав на доступ к чек-листу POS-профиля {0}.,
You do not have permission to apply a discount on this order.,Нет прав на применение скидки к этому заказу.,
You do not have permission to cancel this invoice.,Нет прав на отмену этого счёта.,
You must save document as draft to cancel.,"Чтобы отменить, сохраните документ как черновик.",
Your order total is {0}. {1},Итог вашего заказа: {0}. {1},
closing reading(Unit),показания при закрытии (ед.),
naming_series,серия_нумерации,
opening reading(Unit),показания при открытии (ед.),
verified_by,проверено_кем,
